er:-0.00206+0.00206i -0.00332+0.00332i 
tol:0.00324+-0.00782i 0.00221+-0.00533i 
er:-0.00207+0.00207i -0.00332+0.00332i 
tol:0.00325+-0.00783i 0.00221+-0.00534i 
er:-0.00208+0.00208i -0.00333+0.00333i 
tol:0.00325+-0.00785i 0.00221+-0.00535i 
er:-0.00209+0.00209i -0.00333+0.00333i 
tol:0.00325+-0.00786i 0.00222+-0.00535i 
er:-0.0021+0.0021i -0.00333+0.00333i 
tol:0.00326+-0.00787i 0.00222+-0.00536i 
er:-0.00211+0.00211i -0.00334+0.00334i 
tol:0.00326+-0.00788i 0.00222+-0.00536i 
er:-0.00212+0.00212i -0.00334+0.00334i 
tol:0.00327+-0.00789i 0.00222+-0.00537i 
er:-0.00213+0.00213i -0.00334+0.00334i 
tol:0.00327+-0.0079i 0.00223+-0.00538i 
er:-0.00214+0.00214i -0.00335+0.00335i 
tol:0.00328+-0.00791i 0.00223+-0.00538i 
er:-0.00215+0.00215i -0.00335+0.00335i 
tol:0.00328+-0.00792i 0.00223+-0.00539i 
er:-0.00216+0.00216i -0.00335+0.00335i 
tol:0.00329+-0.00793i 0.00224+-0.0054i 
er:-0.00217+0.00217i -0.00336+0.00336i 
tol:0.00329+-0.00794i 0.00224+-0.0054i 
er:-0.00218+0.00218i -0.00336+0.00336i 
tol:0.0033+-0.00795i 0.00224+-0.00541i 
er:-0.00219+0.00219i -0.00337+0.00337i 
tol:0.0033+-0.00796i 0.00224+-0.00542i 
er:-0.0022+0.0022i -0.00337+0.00337i 
tol:0.0033+-0.00797i 0.00225+-0.00542i 
er:-0.00221+0.00221i -0.00337+0.00337i 
tol:0.00331+-0.00799i 0.00225+-0.00543i 
er:-0.00222+0.00222i -0.00338+0.00338i 
tol:0.00331+-0.008i 0.00225+-0.00544i 
er:-0.00224+0.00224i -0.00338+0.00338i 
tol:0.00332+-0.00801i 0.00226+-0.00544i 
er:-0.00225+0.00225i -0.00339+0.00339i 
tol:0.00332+-0.00802i 0.00226+-0.00545i 
er:-0.00226+0.00226i -0.00339+0.00339i 
tol:0.00333+-0.00803i 0.00226+-0.00546i 
er:-0.00227+0.00227i -0.0034+0.0034i 
tol:0.00333+-0.00804i 0.00226+-0.00546i 
er:-0.00228+0.00228i -0.0034+0.0034i 
tol:0.00334+-0.00805i 0.00227+-0.00547i 
er:-0.00229+0.00229i -0.0034+0.0034i 
tol:0.00334+-0.00806i 0.00227+-0.00548i 
er:-0.0023+0.0023i -0.00341+0.00341i 
tol:0.00334+-0.00807i 0.00227+-0.00549i 
er:-0.00231+0.00231i -0.00341+0.00341i 
tol:0.00335+-0.00808i 0.00228+-0.00549i 
er:-0.00232+0.00232i -0.00342+0.00342i 
tol:0.00335+-0.00809i 0.00228+-0.0055i 
er:-0.00233+0.00233i -0.00342+0.00342i 
tol:0.00336+-0.0081i 0.00228+-0.00551i 
er:-0.00234+0.00234i -0.00343+0.00342i 
tol:0.00336+-0.00811i 0.00228+-0.00551i 
er:-0.00235+0.00235i -0.00343+0.00343i 
tol:0.00337+-0.00812i 0.00229+-0.00552i 
er:-0.00236+0.00236i -0.00343+0.00343i 
tol:0.00337+-0.00814i 0.00229+-0.00553i 
er:-0.00238+0.00238i -0.00344+0.00344i 
tol:0.00337+-0.00815i 0.00229+-0.00554i 
er:-0.00239+0.00239i -0.00344+0.00344i 
tol:0.00338+-0.00816i 0.0023+-0.00554i 
er:-0.0024+0.0024i -0.00345+0.00345i 
tol:0.00338+-0.00817i 0.0023+-0.00555i 
er:-0.00241+0.00241i -0.00345+0.00345i 
tol:0.00339+-0.00818i 0.0023+-0.00556i 
er:-0.00242+0.00242i -0.00346+0.00346i 
tol:0.00339+-0.00819i 0.00231+-0.00557i 
er:-0.00243+0.00243i -0.00346+0.00346i 
tol:0.0034+-0.0082i 0.00231+-0.00558i 
er:-0.00244+0.00244i -0.00347+0.00347i 
tol:0.0034+-0.00821i 0.00231+-0.00558i 
er:-0.00246+0.00246i -0.00347+0.00347i 
tol:0.00341+-0.00822i 0.00232+-0.00559i 
er:-0.00247+0.00247i -0.00348+0.00348i 
tol:0.00341+-0.00823i 0.00232+-0.0056i 
er:-0.00248+0.00248i -0.00348+0.00348i 
tol:0.00341+-0.00824i 0.00232+-0.00561i 
er:-0.00249+0.00249i -0.00349+0.00349i 
tol:0.00342+-0.00825i 0.00233+-0.00562i 
er:-0.0025+0.0025i -0.00349+0.00349i 
tol:0.00342+-0.00826i 0.00233+-0.00562i 
er:-0.00251+0.00251i -0.00349+0.00349i 
tol:0.00343+-0.00827i 0.00233+-0.00563i 
er:-0.00253+0.00253i -0.0035+0.0035i 
tol:0.00343+-0.00828i 0.00234+-0.00564i 
er:-0.00254+0.00254i -0.0035+0.0035i 
tol:0.00344+-0.00829i 0.00234+-0.00565i 
er:-0.00255+0.00255i -0.00351+0.00351i 
tol:0.00344+-0.00831i 0.00234+-0.00566i 
er:-0.00256+0.00256i -0.00351+0.00351i 
tol:0.00345+-0.00832i 0.00235+-0.00567i 
er:-0.00258+0.00258i -0.00352+0.00352i 
tol:0.00345+-0.00833i 0.00235+-0.00567i 
er:-0.00259+0.00259i -0.00352+0.00352i 
tol:0.00345+-0.00834i 0.00235+-0.00568i 
er:-0.0026+0.0026i -0.00353+0.00353i 
tol:0.00346+-0.00835i 0.00236+-0.00569i 
er:-0.00261+0.00261i -0.00354+0.00354i 
tol:0.00346+-0.00836i 0.00236+-0.0057i 
er:-0.00263+0.00263i -0.00354+0.00354i 
tol:0.00347+-0.00837i 0.00237+-0.00571i 
er:-0.00264+0.00264i -0.00355+0.00355i 
tol:0.00347+-0.00838i 0.00237+-0.00572i 
er:-0.00265+0.00265i -0.00355+0.00355i 
tol:0.00348+-0.00839i 0.00237+-0.00573i 
er:-0.00266+0.00266i -0.00356+0.00356i 
tol:0.00348+-0.0084i 0.00238+-0.00574i 
er:-0.00268+0.00268i -0.00356+0.00356i 
tol:0.00348+-0.00841i 0.00238+-0.00574i 
er:-0.00269+0.00269i -0.00357+0.00357i 
tol:0.00349+-0.00842i 0.00238+-0.00575i 
er:-0.0027+0.0027i -0.00357+0.00357i 
tol:0.00349+-0.00843i 0.00239+-0.00576i 
er:-0.00272+0.00272i -0.00358+0.00358i 
tol:0.0035+-0.00844i 0.00239+-0.00577i 
er:-0.00273+0.00273i -0.00358+0.00358i 
tol:0.0035+-0.00845i 0.0024+-0.00578i 
er:-0.00274+0.00274i -0.00359+0.00359i 
tol:0.00351+-0.00846i 0.0024+-0.00579i 
er:-0.00276+0.00276i -0.00359+0.00359i 
tol:0.00351+-0.00847i 0.0024+-0.0058i 
er:-0.00277+0.00277i -0.0036+0.0036i 
tol:0.00352+-0.00848i 0.00241+-0.00581i 
er:-0.00278+0.00278i -0.00361+0.00361i 
tol:0.00352+-0.0085i 0.00241+-0.00582i 
er:-0.0028+0.0028i -0.00361+0.00361i 
tol:0.00352+-0.00851i 0.00241+-0.00583i 
er:-0.00281+0.00281i -0.00362+0.00362i 
tol:0.00353+-0.00852i 0.00242+-0.00584i 
er:-0.00282+0.00282i -0.00362+0.00362i 
tol:0.00353+-0.00853i 0.00242+-0.00585i 
er:-0.00284+0.00284i -0.00363+0.00363i 
tol:0.00354+-0.00854i 0.00243+-0.00586i 
er:-0.00285+0.00285i -0.00364+0.00364i 
tol:0.00354+-0.00855i 0.00243+-0.00587i 
er:-0.00287+0.00287i -0.00364+0.00364i 
tol:0.00355+-0.00856i 0.00243+-0.00588i 
er:-0.00288+0.00288i -0.00365+0.00365i 
tol:0.00355+-0.00857i 0.00244+-0.00589i 
er:-0.00289+0.00289i -0.00365+0.00365i 
tol:0.00355+-0.00858i 0.00244+-0.0059i 
er:-0.00291+0.00291i -0.00366+0.00366i 
tol:0.00356+-0.00859i 0.00245+-0.00591i 
er:-0.00292+0.00292i -0.00367+0.00367i 
tol:0.00356+-0.0086i 0.00245+-0.00592i 
er:-0.00294+0.00294i -0.00367+0.00367i 
tol:0.00357+-0.00861i 0.00246+-0.00593i 
er:-0.00295+0.00295i -0.00368+0.00368i 
tol:0.00357+-0.00862i 0.00246+-0.00594i 
er:-0.00297+0.00297i -0.00368+0.00368i 
tol:0.00358+-0.00863i 0.00246+-0.00595i 
er:-0.00298+0.00298i -0.00369+0.00369i 
tol:0.00358+-0.00864i 0.00247+-0.00596i 
er:-0.003+0.003i -0.0037+0.0037i 
tol:0.00358+-0.00865i 0.00247+-0.00597i 
er:-0.00301+0.00301i -0.0037+0.0037i 
tol:0.00359+-0.00866i 0.00248+-0.00598i 
er:-0.00303+0.00303i -0.00371+0.00371i 
tol:0.00359+-0.00867i 0.00248+-0.00599i 
er:-0.00304+0.00304i -0.00372+0.00372i 
tol:0.0036+-0.00868i 0.00249+-0.006i 
er:-0.00306+0.00306i -0.00372+0.00372i 
tol:0.0036+-0.00869i 0.00249+-0.00601i 
er:-0.00307+0.00307i -0.00373+0.00373i 
tol:0.00361+-0.00871i 0.0025+-0.00602i 
er:-0.00309+0.00309i -0.00373+0.00373i 
tol:0.00361+-0.00872i 0.0025+-0.00603i 
er:-0.00311+0.00311i -0.00374+0.00374i 
tol:0.00362+-0.00873i 0.0025+-0.00605i 
er:-0.00312+0.00312i -0.00375+0.00375i 
tol:0.00362+-0.00874i 0.00251+-0.00606i 
er:-0.00314+0.00314i -0.00375+0.00375i 
tol:0.00362+-0.00875i 0.00251+-0.00607i 
er:-0.00315+0.00315i -0.00376+0.00376i 
tol:0.00363+-0.00876i 0.00252+-0.00608i 
er:-0.00317+0.00317i -0.00377+0.00377i 
tol:0.00363+-0.00877i 0.00252+-0.00609i 
er:-0.00319+0.00319i -0.00377+0.00377i 
tol:0.00364+-0.00878i 0.00253+-0.0061i 
er:-0.0032+0.0032i -0.00378+0.00378i 
tol:0.00364+-0.00879i 0.00253+-0.00611i 
er:-0.00322+0.00322i -0.00379+0.00379i 
tol:0.00365+-0.0088i 0.00254+-0.00612i 
er:-0.00323+0.00323i -0.0038+0.0038i 
tol:0.00365+-0.00881i 0.00254+-0.00614i 
er:-0.00325+0.00325i -0.0038+0.0038i 
tol:0.00365+-0.00882i 0.00255+-0.00615i 
er:-0.00327+0.00327i -0.00381+0.00381i 
tol:0.00366+-0.00883i 0.00255+-0.00616i 
er:-0.00329+0.00329i -0.00382+0.00382i 
tol:0.00366+-0.00884i 0.00256+-0.00617i 
er:-0.0033+0.0033i -0.00382+0.00382i 
tol:0.00367+-0.00885i 0.00256+-0.00618i 
er:-0.00332+0.00332i -0.00383+0.00383i 
tol:0.00367+-0.00886i 0.00257+-0.0062i 
er:-0.00334+0.00334i -0.00384+0.00384i 
tol:0.00368+-0.00887i 0.00257+-0.00621i 
er:-0.00335+0.00335i -0.00385+0.00385i 
tol:0.00368+-0.00888i 0.00258+-0.00622i 
er:-0.00337+0.00337i -0.00385+0.00385i 
tol:0.00368+-0.00889i 0.00258+-0.00623i 
er:-0.00339+0.00339i -0.00386+0.00386i 
tol:0.00369+-0.0089i 0.00259+-0.00624i 
er:-0.00341+0.00341i -0.00387+0.00387i 
tol:0.00369+-0.00891i 0.00259+-0.00626i 
er:-0.00343+0.00343i -0.00387+0.00387i 
tol:0.0037+-0.00892i 0.0026+-0.00627i 
er:-0.00344+0.00344i -0.00388+0.00388i 
tol:0.0037+-0.00894i 0.0026+-0.00628i 
er:-0.00346+0.00346i -0.00389+0.00389i 
tol:0.00371+-0.00895i 0.00261+-0.00629i 
er:-0.00348+0.00348i -0.0039+0.0039i 
tol:0.00371+-0.00896i 0.00261+-0.00631i 
er:-0.0035+0.0035i -0.00391+0.00391i 
tol:0.00371+-0.00897i 0.00262+-0.00632i 
er:-0.00352+0.00352i -0.00391+0.00391i 
tol:0.00372+-0.00898i 0.00262+-0.00633i 
er:-0.00354+0.00354i -0.00392+0.00392i 
tol:0.00372+-0.00899i 0.00263+-0.00635i 
er:-0.00356+0.00356i -0.00393+0.00393i 
tol:0.00373+-0.009i 0.00263+-0.00636i 
er:-0.00357+0.00357i -0.00394+0.00394i 
tol:0.00373+-0.00901i 0.00264+-0.00637i 
er:-0.00359+0.00359i -0.00394+0.00394i 
tol:0.00374+-0.00902i 0.00265+-0.00638i 
er:-0.00361+0.00361i -0.00395+0.00395i 
tol:0.00374+-0.00903i 0.00265+-0.0064i 
er:-0.00363+0.00363i -0.00396+0.00396i 
tol:0.00375+-0.00904i 0.00266+-0.00641i 
er:-0.00365+0.00365i -0.00397+0.00397i 
tol:0.00375+-0.00905i 0.00266+-0.00642i 
er:-0.00367+0.00367i -0.00398+0.00398i 
tol:0.00375+-0.00906i 0.00267+-0.00644i 
er:-0.00369+0.00369i -0.00398+0.00398i 
tol:0.00376+-0.00907i 0.00267+-0.00645i 
er:-0.00371+0.00371i -0.00399+0.00399i 
tol:0.00376+-0.00908i 0.00268+-0.00647i 
er:-0.00373+0.00373i -0.004+0.004i 
tol:0.00377+-0.00909i 0.00268+-0.00648i 
er:-0.00375+0.00375i -0.00401+0.00401i 
tol:0.00377+-0.0091i 0.00269+-0.00649i 
er:-0.00377+0.00377i -0.00402+0.00402i 
tol:0.00378+-0.00911i 0.0027+-0.00651i 
er:-0.00379+0.00379i -0.00403+0.00403i 
tol:0.00378+-0.00912i 0.0027+-0.00652i 
er:-0.00381+0.00381i -0.00403+0.00403i 
tol:0.00378+-0.00913i 0.00271+-0.00654i 
er:-0.00384+0.00384i -0.00404+0.00404i 
tol:0.00379+-0.00914i 0.00271+-0.00655i 
er:-0.00386+0.00386i -0.00405+0.00405i 
tol:0.00379+-0.00915i 0.00272+-0.00656i 
er:-0.00388+0.00388i -0.00406+0.00406i 
tol:0.0038+-0.00916i 0.00273+-0.00658i 
er:-0.0039+0.0039i -0.00407+0.00407i 
tol:0.0038+-0.00918i 0.00273+-0.00659i 
er:-0.00392+0.00392i -0.00408+0.00408i 
tol:0.00381+-0.00919i 0.00274+-0.00661i 
er:-0.00394+0.00394i -0.00409+0.00409i 
tol:0.00381+-0.0092i 0.00274+-0.00662i 
er:-0.00397+0.00397i -0.0041+0.0041i 
tol:0.00381+-0.00921i 0.00275+-0.00664i 
er:-0.00399+0.00399i -0.0041+0.0041i 
tol:0.00382+-0.00922i 0.00276+-0.00665i 
er:-0.00401+0.00401i -0.00411+0.00411i 
tol:0.00382+-0.00923i 0.00276+-0.00667i 
er:-0.00403+0.00403i -0.00412+0.00412i 
tol:0.00383+-0.00924i 0.00277+-0.00668i 
er:-0.00406+0.00406i -0.00413+0.00413i 
tol:0.00383+-0.00925i 0.00277+-0.0067i 
er:-0.00408+0.00408i -0.00414+0.00414i 
tol:0.00384+-0.00926i 0.00278+-0.00671i 
er:-0.0041+0.0041i -0.00415+0.00415i 
tol:0.00384+-0.00927i 0.00279+-0.00673i 
er:-0.00413+0.00413i -0.00416+0.00416i 
tol:0.00384+-0.00928i 0.00279+-0.00674i 
er:-0.00415+0.00415i -0.00417+0.00417i 
tol:0.00385+-0.00929i 0.0028+-0.00676i 
er:-0.00417+0.00417i -0.00418+0.00418i 
tol:0.00385+-0.0093i 0.00281+-0.00677i 
er:-0.0042+0.0042i -0.00419+0.00419i 
tol:0.00386+-0.00931i 0.00281+-0.00679i 
er:-0.00422+0.00422i -0.0042+0.0042i 
tol:0.00386+-0.00932i 0.00282+-0.00681i 
er:-0.00425+0.00425i -0.00421+0.00421i 
tol:0.00387+-0.00933i 0.00283+-0.00682i 
er:-0.00427+0.00427i -0.00422+0.00422i 
tol:0.00387+-0.00934i 0.00283+-0.00684i 
er:-0.0043+0.0043i -0.00422+0.00422i 
tol:0.00387+-0.00935i 0.00284+-0.00685i 
er:-0.00432+0.00432i -0.00423+0.00423i 
tol:0.00388+-0.00936i 0.00285+-0.00687i 
er:-0.00435+0.00435i -0.00424+0.00424i 
tol:0.00388+-0.00937i 0.00285+-0.00689i 
er:-0.00437+0.00437i -0.00425+0.00425i 
tol:0.00389+-0.00938i 0.00286+-0.0069i 
er:-0.0044+0.0044i -0.00426+0.00426i 
tol:0.00389+-0.00939i 0.00287+-0.00692i 
er:-0.00442+0.00442i -0.00427+0.00427i 
tol:0.0039+-0.0094i 0.00287+-0.00694i 
er:-0.00445+0.00445i -0.00428+0.00428i 
tol:0.0039+-0.00941i 0.00288+-0.00695i 
er:-0.00447+0.00447i -0.00429+0.00429i 
tol:0.0039+-0.00943i 0.00289+-0.00697i 
er:-0.0045+0.0045i -0.0043+0.0043i 
tol:0.00391+-0.00944i 0.0029+-0.00699i 
er:-0.00453+0.00453i -0.00431+0.00431i 
tol:0.00391+-0.00945i 0.0029+-0.00701i 
er:-0.00456+0.00456i -0.00432+0.00432i 
tol:0.00392+-0.00946i 0.00291+-0.00702i 
er:-0.00458+0.00458i -0.00434+0.00434i 
tol:0.00392+-0.00947i 0.00292+-0.00704i 
er:-0.00461+0.00461i -0.00435+0.00435i 
tol:0.00393+-0.00948i 0.00292+-0.00706i 
er:-0.00464+0.00464i -0.00436+0.00436i 
tol:0.00393+-0.00949i 0.00293+-0.00707i 
er:-0.00467+0.00467i -0.00437+0.00437i 
tol:0.00394+-0.0095i 0.00294+-0.00709i 
er:-0.00469+0.00469i -0.00438+0.00438i 
tol:0.00394+-0.00951i 0.00295+-0.00711i 
er:-0.00472+0.00472i -0.00439+0.00439i 
tol:0.00394+-0.00952i 0.00295+-0.00713i 
er:-0.00475+0.00475i -0.0044+0.0044i 
tol:0.00395+-0.00953i 0.00296+-0.00715i 
er:-0.00478+0.00478i -0.00441+0.00441i 
tol:0.00395+-0.00954i 0.00297+-0.00716i 
er:-0.00481+0.00481i -0.00442+0.00442i 
tol:0.00396+-0.00955i 0.00298+-0.00718i 
er:-0.00484+0.00484i -0.00443+0.00443i 
tol:0.00396+-0.00956i 0.00298+-0.0072i 
er:-0.00487+0.00487i -0.00444+0.00444i 
tol:0.00397+-0.00957i 0.00299+-0.00722i 
er:-0.0049+0.0049i -0.00445+0.00445i 
tol:0.00397+-0.00958i 0.003+-0.00724i 
er:-0.00493+0.00493i -0.00446+0.00446i 
tol:0.00397+-0.00959i 0.00301+-0.00726i 
er:-0.00496+0.00496i -0.00448+0.00448i 
tol:0.00398+-0.0096i 0.00301+-0.00728i 
er:-0.00499+0.00499i -0.00449+0.00449i 
tol:0.00398+-0.00961i 0.00302+-0.00729i 
er:-0.00502+0.00502i -0.0045+0.0045i 
tol:0.00399+-0.00962i 0.00303+-0.00731i 
er:-0.00505+0.00505i -0.00451+0.00451i 
tol:0.00399+-0.00963i 0.00304+-0.00733i 
er:-0.00509+0.00509i -0.00452+0.00452i 
tol:0.004+-0.00964i 0.00305+-0.00735i 
er:-0.00512+0.00512i -0.00453+0.00453i 
tol:0.004+-0.00965i 0.00305+-0.00737i 
er:-0.00515+0.00515i -0.00454+0.00454i 
tol:0.004+-0.00967i 0.00306+-0.00739i 
er:-0.00518+0.00518i -0.00456+0.00456i 
tol:0.00401+-0.00968i 0.00307+-0.00741i 
er:-0.00522+0.00522i -0.00457+0.00457i 
tol:0.00401+-0.00969i 0.00308+-0.00743i 
er:-0.00525+0.00525i -0.00458+0.00458i 
tol:0.00402+-0.0097i 0.00309+-0.00745i 
er:-0.00528+0.00528i -0.00459+0.00459i 
tol:0.00402+-0.00971i 0.0031+-0.00747i 
er:-0.00532+0.00532i -0.0046+0.0046i 
tol:0.00403+-0.00972i 0.0031+-0.00749i 
er:-0.00535+0.00535i -0.00462+0.00462i 
tol:0.00403+-0.00973i 0.00311+-0.00751i 
er:-0.00539+0.00539i -0.00463+0.00463i 
tol:0.00403+-0.00974i 0.00312+-0.00753i 
er:-0.00542+0.00542i -0.00464+0.00464i 
tol:0.00404+-0.00975i 0.00313+-0.00755i 
er:-0.00546+0.00546i -0.00465+0.00465i 
tol:0.00404+-0.00976i 0.00314+-0.00757i 
er:-0.00549+0.00549i -0.00467+0.00467i 
tol:0.00405+-0.00977i 0.00315+-0.00759i 
er:-0.00553+0.00553i -0.00468+0.00468i 
tol:0.00405+-0.00978i 0.00316+-0.00762i 
er:-0.00557+0.00557i -0.00469+0.00469i 
tol:0.00406+-0.00979i 0.00316+-0.00764i 
er:-0.0056+0.0056i -0.0047+0.0047i 
tol:0.00406+-0.0098i 0.00317+-0.00766i 
er:-0.00564+0.00564i -0.00472+0.00472i 
tol:0.00406+-0.00981i 0.00318+-0.00768i 
er:-0.00568+0.00568i -0.00473+0.00473i 
tol:0.00407+-0.00982i 0.00319+-0.0077i 
er:-0.00572+0.00572i -0.00474+0.00474i 
tol:0.00407+-0.00983i 0.0032+-0.00772i 
er:-0.00575+0.00575i -0.00475+0.00475i 
tol:0.00408+-0.00984i 0.00321+-0.00775i 
er:-0.00579+0.00579i -0.00477+0.00477i 
tol:0.00408+-0.00985i 0.00322+-0.00777i 
er:-0.00583+0.00583i -0.00478+0.00478i 
tol:0.00409+-0.00986i 0.00323+-0.00779i 
er:-0.00587+0.00587i -0.00479+0.00479i 
tol:0.00409+-0.00987i 0.00324+-0.00781i 
er:-0.00591+0.00591i -0.00481+0.00481i 
tol:0.00409+-0.00988i 0.00325+-0.00783i 
er:-0.00595+0.00595i -0.00482+0.00482i 
tol:0.0041+-0.00989i 0.00326+-0.00786i 
er:-0.00599+0.00599i -0.00483+0.00483i 
tol:0.0041+-0.0099i 0.00326+-0.00788i 
er:-0.00603+0.00603i -0.00485+0.00485i 
tol:0.00411+-0.00992i 0.00327+-0.0079i 
er:-0.00608+0.00608i -0.00486+0.00486i 
tol:0.00411+-0.00993i 0.00328+-0.00793i 
er:-0.00612+0.00612i -0.00488+0.00488i 
tol:0.00412+-0.00994i 0.00329+-0.00795i 
er:-0.00616+0.00616i -0.00489+0.00489i 
tol:0.00412+-0.00995i 0.0033+-0.00797i 
er:-0.00619+0.00619i -0.00489+0.00489i 
tol:0.00413+-0.00996i 0.00331+-0.008i 
er:-0.00621+0.00621i -0.00489+0.00489i 
tol:0.00413+-0.00997i 0.00332+-0.00802i 
er:-0.00623+0.00623i -0.00489+0.00489i 
tol:0.00413+-0.00998i 0.00333+-0.00804i 
er:-0.00625+0.00625i -0.00488+0.00488i 
tol:0.00414+-0.00999i 0.00334+-0.00807i 
er:-0.00627+0.00627i -0.00487+0.00487i 
tol:0.00414+-0.01i 0.00335+-0.00809i 
er:-0.00628+0.00628i -0.00486+0.00486i 
tol:0.00415+-0.01i 0.00336+-0.00811i 
er:-0.00629+0.00629i -0.00485+0.00485i 
tol:0.00415+-0.01i 0.00337+-0.00814i 
er:-0.0063+0.0063i -0.00484+0.00484i 
tol:0.00415+-0.01i 0.00338+-0.00816i 
er:-0.00631+0.00631i -0.00482+0.00482i 
tol:0.00416+-0.01i 0.00339+-0.00819i 
er:-0.00631+0.00631i -0.00481+0.00481i 
tol:0.00416+-0.01i 0.0034+-0.00821i 
er:-0.00632+0.00632i -0.0048+0.0048i 
tol:0.00417+-0.0101i 0.00341+-0.00823i 
er:-0.00633+0.00633i -0.00478+0.00478i 
tol:0.00417+-0.0101i 0.00342+-0.00826i 
er:-0.00634+0.00634i -0.00477+0.00477i 
tol:0.00418+-0.0101i 0.00343+-0.00828i 
er:-0.00634+0.00634i -0.00475+0.00475i 
tol:0.00418+-0.0101i 0.00344+-0.00831i 
er:-0.00635+0.00635i -0.00474+0.00474i 
tol:0.00418+-0.0101i 0.00345+-0.00833i 
er:-0.00635+0.00635i -0.00472+0.00472i 
tol:0.00419+-0.0101i 0.00346+-0.00835i 
er:-0.00636+0.00636i -0.00471+0.00471i 
tol:0.00419+-0.0101i 0.00347+-0.00838i 
er:-0.00637+0.00637i -0.0047+0.0047i 
tol:0.00419+-0.0101i 0.00348+-0.0084i 
er:-0.00637+0.00637i -0.00468+0.00468i 
tol:0.0042+-0.0101i 0.00349+-0.00843i 
er:-0.00638+0.00638i -0.00467+0.00467i 
tol:0.0042+-0.0101i 0.0035+-0.00845i 
er:-0.00638+0.00638i -0.00465+0.00465i 
tol:0.00421+-0.0102i 0.00351+-0.00847i 
er:-0.00639+0.00639i -0.00464+0.00464i 
tol:0.00421+-0.0102i 0.00352+-0.0085i 
er:-0.0064+0.0064i -0.00462+0.00462i 
tol:0.00421+-0.0102i 0.00353+-0.00852i 
er:-0.0064+0.0064i -0.00461+0.00461i 
tol:0.00422+-0.0102i 0.00354+-0.00855i 
er:-0.00641+0.00641i -0.00459+0.00459i 
tol:0.00422+-0.0102i 0.00355+-0.00857i 
er:-0.00641+0.00641i -0.00458+0.00458i 
tol:0.00423+-0.0102i 0.00356+-0.00859i 
er:-0.00642+0.00642i -0.00457+0.00457i 
tol:0.00423+-0.0102i 0.00357+-0.00862i 
er:-0.00642+0.00642i -0.00455+0.00455i 
tol:0.00423+-0.0102i 0.00358+-0.00864i 
er:-0.00643+0.00643i -0.00454+0.00454i 
tol:0.00424+-0.0102i 0.00359+-0.00867i 
er:-0.00643+0.00643i -0.00452+0.00452i 
tol:0.00424+-0.0102i 0.0036+-0.00869i 
er:-0.00644+0.00644i -0.00451+0.00451i 
tol:0.00424+-0.0102i 0.00361+-0.00871i 
er:-0.00644+0.00644i -0.00449+0.00449i 
tol:0.00425+-0.0103i 0.00362+-0.00874i 
er:-0.00645+0.00645i -0.00448+0.00448i 
tol:0.00425+-0.0103i 0.00363+-0.00876i 
er:-0.00645+0.00645i -0.00447+0.00447i 
tol:0.00425+-0.0103i 0.00364+-0.00879i 
er:-0.00646+0.00646i -0.00445+0.00445i 
tol:0.00426+-0.0103i 0.00365+-0.00881i 
er:-0.00646+0.00646i -0.00444+0.00444i 
tol:0.00426+-0.0103i 0.00366+-0.00884i 
er:-0.00647+0.00647i -0.00442+0.00442i 
tol:0.00426+-0.0103i 0.00367+-0.00886i 
er:-0.00647+0.00647i -0.00441+0.00441i 
tol:0.00427+-0.0103i 0.00368+-0.00888i 
er:-0.00648+0.00648i -0.0044+0.0044i 
tol:0.00427+-0.0103i 0.00369+-0.00891i 
er:-0.00648+0.00648i -0.00438+0.00438i 
tol:0.00427+-0.0103i 0.0037+-0.00893i 
er:-0.00649+0.00649i -0.00437+0.00437i 
tol:0.00428+-0.0103i 0.00371+-0.00896i 
er:-0.00649+0.00649i -0.00436+0.00436i 
tol:0.00428+-0.0103i 0.00372+-0.00898i 
er:-0.0065+0.0065i -0.00434+0.00434i 
tol:0.00428+-0.0103i 0.00373+-0.009i 
er:-0.0065+0.0065i -0.00433+0.00433i 
tol:0.00429+-0.0104i 0.00374+-0.00903i 
er:-0.00651+0.00651i -0.00431+0.00431i 
tol:0.00429+-0.0104i 0.00375+-0.00905i 
er:-0.00651+0.00651i -0.0043+0.0043i 
tol:0.00429+-0.0104i 0.00376+-0.00908i 
er:-0.00652+0.00652i -0.00429+0.00429i 
tol:0.0043+-0.0104i 0.00377+-0.0091i 
er:-0.00652+0.00652i -0.00427+0.00427i 
tol:0.0043+-0.0104i 0.00378+-0.00913i 
er:-0.00653+0.00653i -0.00426+0.00426i 
tol:0.0043+-0.0104i 0.00379+-0.00915i 
er:-0.00653+0.00653i -0.00425+0.00425i 
tol:0.00431+-0.0104i 0.0038+-0.00917i 
er:-0.00654+0.00654i -0.00423+0.00423i 
tol:0.00431+-0.0104i 0.00381+-0.0092i 
er:-0.00654+0.00654i -0.00422+0.00422i 
tol:0.00431+-0.0104i 0.00382+-0.00922i 
er:-0.00655+0.00655i -0.00421+0.00421i 
tol:0.00432+-0.0104i 0.00383+-0.00925i 
er:-0.00655+0.00655i -0.00419+0.00419i 
tol:0.00432+-0.0104i 0.00384+-0.00927i 
er:-0.00656+0.00656i -0.00418+0.00418i 
tol:0.00432+-0.0104i 0.00385+-0.0093i 
er:-0.00656+0.00656i -0.00417+0.00417i 
tol:0.00433+-0.0104i 0.00386+-0.00932i 
er:-0.00657+0.00657i -0.00415+0.00415i 
