0 9.86879268536647 9.86960440108936
1 39.465431434567 39.4784176043574
2 88.7607079383979 88.8264396098042
3 157.705973710441 157.91367041743
4 246.233188097246 246.740110027234
5 354.254985426224 355.305758439217
6 481.66476122505 483.610615653379
7 628.336777427381 631.654681669719
8 794.126286461138 799.437956488238
9 978.869674096929 986.960440108936
10 1182.3846209155 1194.22213253181
11 1404.47028223498 1421.22303375687
12 1644.90748632038 1667.9631437841
13 1903.4589506796 1934.44246261351
14 2179.86951623266 2220.66099024511
15 2473.86639912272 2526.61872667888
16 2785.15945992111 2852.31567191482
17 3113.44148995969 3197.75182595295
18 3458.38851450876 3562.92718879326
19 3819.66011250106 3947.84176043574
20 4196.89975248618 4352.49554088041
21 4589.73514448426 4776.88853012725
22 4997.7786073908 5221.02072817627
23 5420.62745157177 5684.89213502747
24 5857.86437626906 6168.50275068085
25 6309.05788142623 6671.8525751364
26 6773.76269352695 7194.94160839414
27 7251.5202050262 7737.76985045406
28 7741.85892694048 8300.33730131615
29 8244.29495415059 8882.64396098042


0 0
0.01 0.0444215213295141
0.02 0.0887992044314009
0.03 0.133089253183599
0.04 0.177247958240368
0.05 0.221231742720438
0.06 0.264997195950424
0.07 0.308501130644428
0.08 0.351700611494848
0.09 0.394553005562057
0.1 0.437016024779378
0.11 0.479047760770083
0.12 0.520606735024893
0.13 0.561651933361072
0.14 0.602142848504977
0.15 0.642039522175254
0.16 0.681302579444981
0.17 0.719893274024192
0.18 0.757773520745708
0.19 0.79490593575118
0.2 0.831253876017802
0.21 0.866781467457544
0.22 0.90145365137521
0.23 0.935236208956056
0.24 0.96809580131906
0.25 0.999999999827107
0.26 1.03091731969575
0.27 1.06081724792085
0.28 1.08967027759582
0.29 1.11744793555762
0.3 1.14412280493643
0.31 1.16966856572484
0.32 1.19406000341232
0.33 1.21727304788385
0.34 1.23928479218757
0.35 1.26007351043024
0.36 1.27961868916193
0.37 1.29790103879501
0.38 1.31490251609887
0.39 1.3306063441727
0.4 1.34499702386786
0.41 1.35806035416709
0.42 1.36978344277971
0.43 1.38015472036343
0.44 1.389163952343
0.45 1.39680224639547
0.46 1.40306206625069
0.47 1.40793723236354
0.48 1.41142293508269
0.49 1.41351573313888
0.5 1.41421356262211
0.51 1.41351573317532
0.52 1.41142293480607
0.53 1.40793723303292
0.54 1.40306206527071
0.55 1.39680224728873
0.56 1.38916395189464
0.57 1.38015472021781
0.58 1.3697834432339
0.59 1.35806035374599
0.6 1.3449970239779
0.61 1.33060634424717
0.62 1.31490251601395
0.63 1.29790103871222
0.64 1.27961868923394
0.65 1.26007351054216
0.66 1.2392847917631
0.67 1.21727304833905
0.68 1.19406000326214
0.69 1.16966856527614
0.7 1.14412280582391
0.71 1.1174479345759
0.72 1.08967027825821
0.73 1.06081724764109
0.74 1.03091731972419
0.75 0.999999999822445
0.76 0.968095801272734
0.77 0.935236209225639
0.78 0.901453650693288
0.79 0.866781468426417
0.8 0.831253875108645
0.81 0.794905936184332
0.82 0.757773520872128
0.83 0.719893273551529
0.84 0.681302579844645
0.85 0.642039522044669
0.86 0.602142848408165
0.87 0.561651933424633
0.88 0.520606735085909
0.89 0.479047760676874
0.9 0.437016024647448
0.91 0.394553005966175
0.92 0.351700611021749
0.93 0.308501130776109
0.94 0.264997196383825
0.95 0.221231741816754
0.96 0.177247959209995
0.97 0.133089252507815
0.98 0.0887992047027718
0.99 0.0444215212908072
1 0

0 0
0.01 0.0887992046828121
0.02 0.177247958416799
0.03 0.264997196195372
0.04 0.351700612069031
0.05 0.437016023493897
0.06 0.520606735621701
0.07 0.602142848699144
0.08 0.681302579441812
0.09 0.757773520469436
0.1 0.831253876096456
0.11 0.901453650634936
0.12 0.968095801536161
0.13 1.03091731989292
0.14 1.08967027707792
0.15 1.14412280637075
0.16 1.19406000308675
0.17 1.23928479169471
0.18 1.27961868904082
0.19 1.31490251703502
0.2 1.34499702286046
0.21 1.36978344367338
0.22 1.38916395182954
0.23 1.40306206578086
0.24 1.41142293530735
0.25 1.41421356238113
0.26 1.41142293460363
0.27 1.4030620662917
0.28 1.38916395242556
0.29 1.36978344184796
0.3 1.34499702499497
0.31 1.31490251561324
0.32 1.27961868935524
0.33 1.23928479174522
0.34 1.19406000357769
0.35 1.1441228049035
0.36 1.08967027875523
0.37 1.03091731899265
0.38 0.968095801025316
0.39 0.901453651927407
0.4 0.831253874997157
0.41 0.757773520604385
0.42 0.681302579816134
0.43 0.602142848706975
0.44 0.520606734459596
0.45 0.437016025391583
0.46 0.351700610422715
0.47 0.264997196637788
0.48 0.177247959015229
0.49 0.0887992039188945
0.5 -1.14102092974713E-11
0.51 -0.088799203942406
0.52 -0.177247959038209
0.53 -0.26499719666138
0.54 -0.351700610446375
0.55 -0.437016025415615
0.56 -0.520606734483442
0.57 -0.602142848730477
0.58 -0.681302579839189
0.59 -0.757773520625971
0.6 -0.831253875018112
0.61 -0.901453651946753
0.62 -0.968095801043972
0.63 -1.03091731901007
0.64 -1.089670278771
0.65 -1.14412280491728
0.66 -1.19406000358994
0.67 -1.23928479175623
0.68 -1.27961868936437
0.69 -1.31490251562169
0.7 -1.34499702500225
0.71 -1.36978344185526
0.72 -1.38916395243036
0.73 -1.40306206629789
0.74 -1.41142293460837
0.75 -1.41421356238628
0.76 -1.4114229353109
0.77 -1.40306206578347
0.78 -1.38916395182866
0.79 -1.36978344366942
0.8 -1.34499702285229
0.81 -1.31490251702259
0.82 -1.27961868902629
0.83 -1.23928479167654
0.84 -1.19406000306834
0.85 -1.14412280634981
0.86 -1.08967027705899
0.87 -1.03091731987237
0.88 -0.968095801518849
0.89 -0.901453650616931
0.9 -0.831253876081581
0.91 -0.757773520455138
0.92 -0.681302579429369
0.93 -0.602142848687076
0.94 -0.520606735612084
0.95 -0.437016023484597
0.96 -0.351700612061934
0.97 -0.264997196189117
0.98 -0.177247958413353
0.99 -0.0887992046806925
1 0

0 0
0.01 0.133089253027062
0.02 0.264997196423503
0.03 0.39455300594169
0.04 0.520606735050721
0.05 0.642039521919652
0.06 0.757773520544028
0.07 0.866781467748752
0.08 0.968095801288954
0.09 1.0608172479553
0.1 1.1441228056356
0.11 1.21727304828845
0.12 1.27961868919816
0.13 1.33060634402302
0.14 1.36978344275041
0.15 1.39680224665623
0.16 1.41142293494756
0.17 1.41351573333636
0.18 1.40306206601982
0.19 1.38015472046496
0.2 1.34499702391666
0.21 1.29790103855488
0.22 1.23928479170287
0.23 1.16966856529381
0.24 1.08967027790631
0.25 0.999999999977775
0.26 0.901453651267637
0.27 0.794905936120086
0.28 0.68130257962008
0.29 0.561651933180937
0.3 0.43701602443171
0.31 0.308501130500981
0.32 0.177247958706484
0.33 0.0444215214722732
0.34 -0.0887992043213354
0.35 -0.221231742100602
0.36 -0.351700611265995
0.37 -0.479047760915736
0.38 -0.60214284871926
0.39 -0.719893273976099
